Block	Pair_type	Feedback_type	Side	RT	ACC
3	 1	 1	 1	579 	1	 
3	 1	 1	 2	532 	1	 
3	 2	 0	 1	754 	1	 
3	 2	 1	 2	496 	1	 
3	 2	 1	 2	630 	1	 
3	 2	 1	 1	675 	1	 
3	 3	 0	 2	1174 	0	 
3	 3	 1	 2	1036 	0	 
3	 1	 0	 2	874 	1	 
3	 3	 1	 2	0 	missed	 
3	 1	 0	 2	607 	1	 
3	 3	 0	 1	945 	0	 
4	 1	 1	 1	619 	1	 
4	 2	 1	 1	624 	1	 
4	 1	 1	 2	543 	1	 
4	 3	 0	 2	673 	1	 
4	 1	 1	 1	563 	1	 
4	 1	 1	 1	477 	1	 
4	 3	 1	 1	771 	1	 
4	 2	 1	 2	544 	1	 
4	 3	 0	 1	798 	0	 
4	 1	 1	 2	612 	1	 
4	 3	 0	 1	562 	1	 
4	 1	 1	 2	511 	1	 
4	 1	 0	 2	585 	1	 
4	 1	 0	 1	951 	1	 
4	 3	 0	 2	684 	1	 
4	 2	 0	 1	566 	1	 
4	 2	 0	 2	688 	1	 
4	 2	 0	 1	530 	1	 
4	 1	 1	 2	588 	1	 
4	 1	 1	 2	565 	1	 
4	 2	 0	 2	659 	1	 
4	 3	 1	 1	721 	0	 
4	 2	 1	 1	551 	1	 
4	 2	 1	 2	533 	1	 
4	 2	 1	 2	471 	1	 
4	 2	 1	 1	584 	1	 
4	 1	 1	 2	618 	1	 
4	 2	 1	 1	548 	1	 
4	 3	 0	 2	882 	1	 
4	 1	 1	 2	791 	1	 
4	 3	 1	 2	678 	1	 
4	 2	 1	 2	1272 	1	 
4	 3	 1	 1	837 	1	 
4	 2	 1	 1	943 	0	 
4	 3	 1	 2	697 	1	 
4	 3	 0	 1	786 	1	 
4	 2	 1	 1	584 	1	 
4	 1	 1	 1	438 	1	 
4	 1	 0	 2	540 	1	 
4	 2	 1	 2	574 	1	 
4	 2	 1	 1	492 	1	 
4	 1	 1	 1	387 	1	 
4	 1	 1	 2	421 	1	 
4	 3	 1	 1	627 	1	 
4	 1	 1	 1	524 	1	 
4	 3	 1	 2	598 	1	 
4	 3	 1	 1	512 	1	 
4	 2	 0	 1	618 	1	 
4	 1	 0	 1	603 	1	 
4	 1	 1	 1	537 	1	 
4	 2	 1	 2	623 	1	 
4	 3	 1	 1	708 	1	 
4	 3	 0	 2	587 	1	 
4	 3	 1	 2	561 	1	 
4	 3	 1	 2	510 	1	 
4	 3	 1	 2	448 	1	 
4	 2	 0	 2	598 	1	 
4	 3	 0	 1	684 	1	 
4	 2	 1	 2	585 	1	 
4	 1	 1	 1	519 	1	 
5	 2	 1	 2	501 	1	 
5	 2	 1	 2	499 	1	 
5	 1	 1	 2	588 	1	 
5	 3	 0	 2	582 	1	 
5	 3	 1	 1	460 	1	 
5	 3	 1	 1	533 	1	 
5	 3	 0	 2	571 	1	 
5	 1	 1	 2	565 	1	 
5	 2	 1	 2	519 	1	 
5	 1	 1	 1	544 	1	 
5	 3	 0	 1	678 	1	 
5	 2	 1	 1	756 	1	 
5	 1	 1	 1	478 	1	 
5	 3	 1	 1	603 	1	 
5	 1	 1	 1	553 	1	 
5	 1	 0	 1	503 	1	 
5	 3	 0	 2	677 	1	 
5	 2	 1	 1	623 	1	 
5	 1	 1	 2	517 	1	 
5	 1	 1	 1	499 	1	 
5	 3	 1	 2	612 	1	 
5	 1	 1	 2	558 	1	 
5	 3	 0	 1	681 	1	 
5	 3	 0	 1	506 	1	 
5	 3	 1	 2	564 	1	 
5	 3	 1	 2	582 	1	 
5	 2	 0	 2	563 	1	 
5	 1	 1	 1	581 	1	 
5	 3	 1	 1	619 	1	 
5	 2	 1	 1	677 	1	 
5	 2	 1	 2	474 	1	 
5	 2	 1	 2	553 	1	 
5	 2	 1	 1	523 	1	 
5	 1	 0	 1	685 	1	 
5	 3	 1	 2	555 	1	 
5	 2	 1	 2	489 	1	 
5	 1	 1	 2	826 	1	 
5	 1	 1	 1	532 	1	 
5	 2	 1	 2	590 	1	 
5	 1	 1	 1	568 	1	 
5	 2	 0	 1	598 	1	 
5	 3	 1	 2	636 	1	 
5	 2	 0	 1	645 	1	 
5	 2	 1	 1	535 	1	 
5	 2	 0	 1	429 	1	 
5	 2	 0	 2	482 	1	 
5	 3	 1	 2	688 	1	 
5	 1	 1	 2	658 	1	 
5	 1	 0	 2	561 	1	 
5	 3	 1	 1	890 	1	 
5	 3	 0	 1	553 	1	 
5	 1	 0	 2	530 	1	 
5	 3	 1	 1	604 	1	 
5	 1	 1	 2	482 	1	 
5	 3	 0	 2	656 	1	 
5	 2	 1	 1	593 	1	 
5	 2	 1	 1	679 	1	 
5	 1	 1	 1	601 	1	 
5	 1	 1	 2	531 	1	 
5	 2	 0	 2	540 	1	 
6	 1	 1	 2	503 	1	 
6	 2	 0	 2	561 	1	 
6	 2	 1	 1	538 	1	 
6	 2	 1	 1	540 	1	 
6	 3	 1	 2	750 	1	 
6	 3	 1	 1	512 	1	 
6	 2	 1	 1	594 	1	 
6	 2	 0	 2	539 	1	 
6	 1	 1	 1	429 	1	 
6	 1	 1	 1	455 	1	 
6	 2	 1	 2	513 	1	 
6	 3	 1	 1	587 	1	 
6	 3	 1	 2	512 	1	 
6	 2	 0	 2	534 	1	 
6	 2	 1	 1	452 	1	 
6	 3	 0	 1	738 	1	 
6	 1	 1	 1	635 	1	 
6	 3	 0	 1	669 	1	 
6	 3	 1	 1	487 	1	 
6	 1	 0	 2	777 	1	 
6	 2	 1	 1	734 	1	 
6	 1	 1	 1	668 	1	 
6	 2	 1	 1	686 	1	 
6	 1	 1	 1	552 	1	 
6	 1	 1	 2	541 	1	 
6	 1	 1	 2	500 	1	 
6	 3	 0	 1	641 	1	 
6	 3	 0	 2	628 	0	 
6	 2	 0	 1	590 	1	 
6	 2	 1	 1	504 	1	 
6	 2	 0	 1	510 	1	 
6	 2	 1	 2	784 	1	 
6	 1	 0	 2	561 	1	 
6	 3	 0	 1	671 	1	 
6	 3	 1	 1	537 	0	 
6	 2	 1	 2	686 	1	 
6	 1	 1	 1	544 	1	 
6	 3	 0	 2	654 	1	 
6	 3	 1	 1	688 	0	 
6	 1	 1	 1	509 	1	 
6	 2	 1	 2	615 	1	 
6	 1	 0	 1	441 	1	 
6	 1	 1	 2	471 	1	 
6	 1	 1	 2	429 	1	 
6	 2	 0	 1	571 	1	 
6	 3	 1	 2	569 	1	 
6	 2	 1	 2	630 	1	 
6	 1	 1	 2	524 	1	 
6	 1	 1	 2	458 	1	 
6	 3	 1	 1	717 	1	 
6	 3	 1	 2	731 	1	 
6	 3	 1	 2	584 	1	 
6	 3	 1	 2	534 	1	 
6	 1	 1	 2	580 	1	 
6	 3	 0	 2	1106 	1	 
6	 3	 0	 2	543 	1	 
6	 2	 1	 2	653 	1	 
6	 1	 0	 1	543 	1	 
6	 2	 1	 2	504 	1	 
6	 1	 1	 1	538 	1	 
