Block	Pair_type	Feedback_type	Side	RT	ACC
2	 2	 1	 1	986 	0	 
2	 3	 0	 2	936 	1	 
2	 1	 0	 1	658 	1	 
2	 3	 0	 1	1148 	1	 
2	 2	 1	 1	582 	0	 
2	 2	 1	 2	968 	0	 
2	 3	 1	 1	746 	1	 
2	 3	 1	 2	827 	1	 
2	 1	 1	 1	653 	1	 
2	 1	 1	 2	719 	1	 
2	 3	 1	 2	781 	1	 
2	 3	 1	 2	770 	1	 
2	 3	 1	 1	712 	1	 
2	 2	 0	 1	902 	1	 
2	 1	 1	 1	663 	1	 
2	 1	 0	 2	537 	1	 
2	 2	 0	 2	911 	1	 
2	 3	 0	 2	825 	1	 
2	 2	 1	 2	851 	1	 
2	 2	 1	 1	753 	1	 
2	 2	 1	 2	715 	1	 
2	 1	 0	 2	804 	1	 
2	 1	 1	 1	614 	1	 
2	 2	 1	 1	1000 	1	 
2	 3	 0	 1	1114 	1	 
2	 3	 1	 2	883 	1	 
2	 1	 1	 1	545 	1	 
2	 1	 1	 2	691 	1	 
2	 1	 1	 2	577 	1	 
2	 3	 0	 1	707 	1	 
2	 1	 1	 1	577 	1	 
2	 1	 1	 2	599 	1	 
2	 2	 1	 2	761 	1	 
2	 3	 1	 1	831 	1	 
2	 1	 1	 2	524 	1	 
2	 2	 0	 2	1043 	1	 
2	 1	 1	 2	509 	1	 
2	 2	 1	 2	771 	1	 
3	 1	 0	 2	581 	1	 
3	 3	 0	 2	583 	1	 
3	 3	 0	 1	792 	1	 
3	 2	 1	 2	551 	1	 
3	 2	 1	 2	564 	1	 
3	 1	 1	 2	730 	1	 
3	 2	 1	 1	1056 	1	 
3	 2	 1	 1	801 	1	 
3	 2	 1	 1	663 	1	 
3	 2	 1	 2	573 	1	 
3	 2	 1	 1	655 	1	 
3	 2	 1	 2	689 	1	 
3	 3	 1	 2	930 	1	 
3	 2	 0	 2	588 	1	 
3	 1	 1	 2	502 	1	 
3	 1	 1	 1	648 	1	 
3	 3	 1	 1	625 	1	 
3	 1	 1	 2	716 	1	 
3	 1	 1	 1	825 	1	 
3	 3	 1	 2	703 	1	 
3	 3	 1	 1	845 	1	 
3	 2	 0	 2	603 	1	 
3	 2	 1	 2	672 	1	 
3	 1	 1	 1	490 	1	 
3	 3	 1	 2	589 	1	 
3	 1	 1	 2	558 	1	 
3	 3	 0	 1	709 	1	 
3	 1	 1	 2	583 	1	 
3	 3	 1	 1	581 	1	 
3	 3	 1	 2	587 	1	 
3	 1	 1	 2	508 	1	 
3	 2	 1	 1	767 	1	 
3	 3	 1	 1	792 	1	 
3	 2	 1	 1	830 	1	 
3	 3	 0	 2	804 	1	 
3	 1	 0	 1	566 	1	 
3	 3	 0	 2	840 	1	 
3	 3	 1	 2	737 	1	 
3	 1	 0	 1	747 	1	 
3	 3	 1	 1	789 	1	 
3	 1	 1	 1	462 	1	 
3	 2	 1	 2	660 	1	 
3	 3	 1	 1	666 	1	 
3	 3	 0	 1	556 	1	 
3	 2	 1	 1	825 	1	 
3	 3	 0	 2	572 	1	 
3	 1	 1	 1	574 	1	 
3	 1	 1	 2	500 	1	 
3	 3	 1	 2	582 	0	 
3	 2	 0	 1	780 	1	 
3	 2	 0	 1	585 	1	 
3	 2	 0	 2	671 	1	 
3	 1	 1	 2	525 	1	 
3	 1	 1	 1	535 	1	 
3	 3	 0	 1	741 	1	 
3	 1	 0	 2	591 	1	 
3	 1	 1	 1	562 	1	 
3	 2	 1	 2	704 	1	 
3	 2	 0	 1	777 	1	 
3	 1	 1	 1	603 	1	 
4	 1	 1	 1	669 	1	 
4	 2	 0	 2	782 	1	 
4	 2	 1	 2	864 	1	 
4	 3	 0	 1	858 	1	 
4	 3	 1	 1	564 	1	 
4	 3	 0	 1	618 	1	 
4	 2	 0	 1	928 	1	 
4	 3	 1	 1	750 	1	 
4	 1	 0	 1	835 	1	 
4	 1	 1	 1	549 	1	 
4	 1	 1	 2	743 	1	 
4	 3	 1	 2	569 	1	 
4	 3	 1	 1	510 	1	 
4	 2	 0	 2	1156 	1	 
4	 2	 1	 1	542 	1	 
4	 1	 1	 2	568 	1	 
4	 1	 1	 2	762 	1	 
4	 3	 1	 1	684 	1	 
4	 1	 1	 1	577 	1	 
4	 3	 0	 2	559 	1	 
4	 1	 1	 1	529 	1	 
4	 2	 1	 2	683 	1	 
4	 3	 1	 2	512 	1	 
4	 1	 0	 2	534 	1	 
4	 1	 1	 1	436 	1	 
4	 2	 1	 2	678 	1	 
4	 2	 1	 1	539 	1	 
4	 3	 1	 1	749 	1	 
4	 2	 1	 1	591 	1	 
4	 1	 1	 2	541 	1	 
4	 3	 0	 2	672 	1	 
4	 3	 1	 2	525 	1	 
4	 2	 0	 1	628 	1	 
4	 3	 0	 1	670 	1	 
4	 1	 1	 1	595 	1	 
4	 1	 0	 1	557 	1	 
4	 3	 0	 2	631 	1	 
4	 1	 1	 1	429 	1	 
4	 1	 1	 2	635 	1	 
4	 2	 1	 2	789 	1	 
4	 1	 0	 2	655 	1	 
4	 3	 1	 2	760 	1	 
4	 2	 1	 1	726 	1	 
4	 3	 1	 1	780 	1	 
4	 2	 1	 2	713 	1	 
4	 3	 0	 1	575 	1	 
4	 1	 1	 1	594 	1	 
4	 3	 1	 2	579 	1	 
4	 2	 1	 2	813 	1	 
4	 2	 0	 2	603 	1	 
4	 3	 1	 2	593 	1	 
4	 2	 0	 1	670 	1	 
4	 1	 1	 2	560 	1	 
4	 2	 1	 2	594 	1	 
4	 1	 1	 2	568 	1	 
4	 2	 1	 1	809 	1	 
4	 2	 1	 1	747 	1	 
4	 2	 1	 1	625 	1	 
4	 1	 1	 2	727 	1	 
4	 3	 0	 2	581 	1	 
5	 2	 1	 1	615 	1	 
5	 3	 0	 1	1496 	1	 
5	 2	 1	 2	798 	1	 
5	 2	 1	 2	728 	1	 
5	 3	 1	 1	690 	1	 
5	 2	 0	 2	644 	1	 
5	 1	 1	 1	574 	1	 
5	 3	 1	 2	556 	1	 
5	 1	 0	 2	506 	1	 
5	 3	 0	 2	812 	1	 
5	 3	 0	 1	601 	1	 
5	 3	 1	 1	651 	0	 
5	 3	 0	 2	493 	1	 
5	 2	 0	 1	859 	1	 
5	 1	 1	 2	525 	1	 
5	 2	 1	 1	536 	1	 
5	 3	 0	 2	537 	1	 
5	 1	 1	 2	635 	0	 
5	 1	 1	 2	573 	1	 
5	 3	 1	 2	631 	1	 
5	 1	 0	 1	697 	1	 
5	 2	 1	 2	731 	1	 
5	 1	 1	 2	612 	1	 
5	 2	 0	 2	582 	1	 
5	 2	 1	 2	872 	0	 
5	 3	 1	 2	626 	1	 
5	 3	 1	 1	708 	1	 
5	 2	 1	 2	934 	1	 
5	 1	 1	 1	592 	1	 
5	 1	 1	 1	711 	1	 
5	 3	 0	 1	636 	1	 
5	 3	 1	 1	726 	1	 
5	 2	 0	 1	880 	1	 
5	 1	 1	 2	565 	1	 
5	 2	 1	 1	595 	1	 
5	 2	 0	 2	797 	1	 
5	 2	 1	 1	615 	1	 
5	 2	 1	 1	653 	1	 
5	 1	 1	 1	666 	1	 
5	 3	 1	 1	776 	1	 
5	 2	 1	 2	906 	1	 
5	 1	 1	 1	536 	1	 
5	 3	 0	 1	598 	1	 
5	 1	 1	 2	864 	1	 
5	 1	 1	 1	837 	1	 
5	 3	 0	 2	639 	1	 
5	 3	 1	 2	785 	1	 
5	 2	 1	 1	1127 	1	 
5	 2	 0	 1	560 	1	 
5	 2	 1	 2	998 	1	 
5	 1	 1	 1	484 	1	 
5	 3	 1	 2	610 	1	 
5	 3	 1	 1	443 	1	 
5	 2	 1	 1	877 	1	 
5	 1	 0	 2	587 	1	 
5	 1	 1	 1	601 	1	 
5	 1	 1	 2	618 	1	 
5	 3	 1	 2	896 	1	 
5	 1	 1	 2	682 	1	 
5	 1	 0	 1	500 	1	 
6	 2	 1	 1	665 	1	 
6	 2	 1	 1	611 	1	 
6	 1	 1	 2	545 	1	 
6	 2	 1	 2	719 	1	 
6	 1	 1	 2	488 	1	 
6	 2	 0	 2	618 	1	 
6	 1	 1	 2	592 	1	 
6	 2	 1	 2	718 	1	 
6	 1	 0	 1	588 	1	 
6	 3	 1	 1	1046 	1	 
6	 1	 1	 2	643 	1	 
6	 1	 1	 1	713 	1	 
6	 2	 1	 2	887 	1	 
6	 3	 1	 2	641 	0	 
6	 1	 1	 1	683 	1	 
6	 1	 1	 1	713 	1	 
6	 3	 0	 2	646 	1	 
6	 3	 0	 1	816 	1	 
6	 3	 1	 2	490 	1	 
6	 2	 0	 1	861 	1	 
6	 1	 1	 1	750 	1	 
6	 2	 1	 2	744 	1	 
6	 3	 0	 2	618 	1	 
6	 3	 1	 1	467 	1	 
6	 2	 1	 1	857 	1	 
6	 2	 0	 1	824 	1	 
6	 1	 1	 2	710 	1	 
6	 3	 0	 1	520 	1	 
6	 1	 1	 2	590 	1	 
6	 1	 1	 1	559 	1	 
6	 2	 1	 2	673 	1	 
6	 3	 1	 1	567 	1	 
6	 2	 1	 1	685 	1	 
6	 1	 1	 2	522 	1	 
6	 3	 0	 1	588 	1	 
6	 3	 0	 2	566 	1	 
6	 1	 0	 2	620 	1	 
6	 1	 0	 1	565 	1	 
6	 1	 1	 1	523 	1	 
6	 3	 1	 2	593 	1	 
6	 1	 1	 2	583 	1	 
6	 3	 1	 2	581 	1	 
6	 1	 1	 1	542 	1	 
6	 2	 1	 2	705 	1	 
6	 1	 1	 1	555 	1	 
6	 2	 0	 2	620 	1	 
6	 3	 0	 2	546 	1	 
6	 3	 1	 1	548 	1	 
6	 2	 1	 1	962 	1	 
6	 2	 1	 1	787 	1	 
6	 3	 1	 1	585 	0	 
6	 1	 0	 2	767 	1	 
6	 3	 1	 1	577 	1	 
6	 3	 1	 2	595 	1	 
6	 3	 1	 2	484 	1	 
6	 2	 1	 1	742 	1	 
6	 2	 1	 2	604 	1	 
6	 3	 0	 1	562 	1	 
6	 2	 0	 1	720 	1	 
6	 2	 0	 2	733 	1	 
