Block	Pair_type	Feedback_type	Side	RT	ACC
3	 2	 1	 2	923 	1	 
3	 2	 1	 2	754 	1	 
3	 2	 0	 2	1131 	1	 
3	 1	 1	 1	821 	1	 
3	 2	 1	 2	675 	1	 
3	 3	 0	 2	1045 	1	 
3	 1	 1	 1	871 	1	 
3	 1	 1	 1	820 	1	 
3	 3	 1	 2	1406 	1	 
3	 1	 1	 1	845 	1	 
3	 3	 0	 1	1419 	1	 
3	 3	 1	 2	0 	missed	 
4	 1	 1	 2	918 	1	 
4	 2	 0	 2	856 	0	 
4	 1	 1	 2	1034 	1	 
4	 3	 0	 2	1356 	1	 
4	 3	 0	 2	846 	1	 
4	 1	 1	 1	964 	0	 
4	 2	 1	 1	858 	0	 
4	 1	 1	 1	1060 	0	 
4	 3	 1	 2	878 	1	 
4	 1	 0	 1	760 	1	 
4	 2	 1	 1	1125 	1	 
4	 2	 1	 2	676 	1	 
4	 1	 1	 2	762 	1	 
4	 3	 1	 2	1016 	1	 
4	 3	 1	 2	1010 	0	 
4	 3	 1	 1	1299 	0	 
4	 3	 0	 1	1133 	1	 
4	 2	 1	 2	807 	1	 
4	 1	 1	 2	701 	1	 
4	 1	 1	 1	967 	1	 
4	 2	 0	 2	753 	1	 
4	 1	 0	 2	966 	1	 
4	 2	 0	 1	724 	1	 
4	 1	 1	 2	691 	1	 
4	 2	 1	 1	797 	1	 
4	 3	 1	 2	1067 	1	 
4	 1	 0	 1	1437 	1	 
4	 3	 1	 1	1458 	1	 
4	 1	 1	 2	913 	1	 
4	 1	 0	 2	1550 	0	 
4	 1	 1	 1	1112 	1	 
4	 3	 1	 1	1290 	0	 
4	 3	 1	 1	500 	1	 
4	 2	 0	 1	902 	1	 
4	 3	 1	 2	956 	1	 
4	 1	 1	 2	953 	1	 
4	 3	 0	 1	915 	1	 
4	 3	 0	 1	845 	1	 
4	 3	 1	 1	1399 	0	 
4	 2	 1	 1	864 	1	 
4	 2	 0	 1	1510 	0	 
4	 3	 1	 2	984 	1	 
4	 1	 1	 1	1278 	1	 
4	 3	 0	 2	996 	1	 
4	 2	 1	 2	801 	1	 
4	 2	 1	 2	1123 	0	 
4	 1	 1	 2	1294 	1	 
4	 2	 1	 2	799 	1	 
4	 2	 1	 1	1245 	1	 
4	 3	 0	 1	1311 	1	 
4	 2	 1	 1	1036 	1	 
4	 3	 0	 2	1154 	1	 
4	 2	 1	 2	1056 	1	 
4	 1	 1	 1	974 	1	 
4	 2	 0	 2	1344 	1	 
4	 2	 1	 2	674 	0	 
4	 2	 1	 1	920 	1	 
4	 1	 1	 1	1106 	1	 
4	 3	 1	 1	924 	0	 
4	 1	 1	 1	711 	1	 
5	 3	 1	 2	805 	1	 
5	 2	 1	 1	666 	1	 
5	 2	 0	 2	1164 	1	 
5	 1	 1	 1	794 	1	 
5	 2	 1	 2	728 	0	 
5	 2	 1	 1	673 	0	 
5	 2	 1	 2	779 	0	 
5	 1	 1	 2	933 	1	 
5	 1	 1	 1	1047 	0	 
5	 3	 1	 2	1076 	1	 
5	 1	 1	 1	882 	1	 
5	 3	 1	 2	796 	1	 
5	 3	 1	 1	849 	1	 
5	 1	 1	 2	951 	1	 
5	 1	 1	 2	653 	1	 
5	 3	 0	 2	1055 	1	 
5	 1	 1	 1	600 	1	 
5	 3	 0	 1	1098 	1	 
5	 2	 0	 1	784 	1	 
5	 2	 1	 2	878 	0	 
5	 2	 1	 2	707 	0	 
5	 1	 1	 1	818 	1	 
5	 1	 1	 1	796 	1	 
5	 3	 1	 1	629 	0	 
5	 1	 1	 1	719 	1	 
5	 1	 1	 2	709 	1	 
5	 3	 0	 1	855 	1	 
5	 2	 1	 1	1265 	1	 
5	 1	 0	 1	903 	1	 
5	 2	 0	 2	1360 	1	 
5	 2	 1	 2	446 	1	 
5	 3	 1	 2	1408 	1	 
5	 1	 0	 1	1346 	1	 
5	 1	 1	 2	932 	1	 
5	 2	 0	 2	966 	1	 
5	 1	 1	 2	1039 	1	 
5	 2	 1	 1	673 	1	 
5	 1	 1	 2	1020 	1	 
5	 2	 1	 1	710 	1	 
5	 2	 0	 1	951 	1	 
5	 2	 0	 1	505 	1	 
5	 1	 0	 2	1283 	1	 
5	 1	 1	 1	732 	1	 
5	 3	 1	 1	1214 	1	 
5	 3	 0	 1	856 	0	 
5	 3	 0	 1	1130 	1	 
5	 3	 1	 1	963 	0	 
5	 3	 1	 2	1369 	1	 
5	 3	 0	 2	1023 	0	 
5	 2	 1	 2	1341 	1	 
5	 3	 1	 1	1615 	1	 
5	 3	 1	 2	1661 	1	 
5	 2	 1	 2	1647 	1	 
5	 3	 0	 2	1332 	0	 
5	 1	 0	 2	1174 	1	 
5	 3	 1	 1	1517 	1	 
5	 2	 1	 1	1134 	1	 
5	 3	 0	 2	1376 	0	 
5	 1	 1	 2	1498 	0	 
5	 2	 1	 1	1083 	1	 
6	 3	 1	 1	1381 	1	 
6	 3	 0	 2	1443 	1	 
6	 2	 0	 1	729 	1	 
6	 2	 1	 2	722 	1	 
6	 3	 1	 2	1564 	1	 
6	 2	 1	 1	710 	1	 
6	 2	 1	 2	704 	1	 
6	 1	 1	 1	1393 	0	 
6	 2	 1	 1	575 	1	 
6	 3	 0	 1	801 	1	 
6	 1	 1	 2	1175 	1	 
6	 2	 0	 2	761 	1	 
6	 1	 0	 2	875 	1	 
6	 2	 1	 2	949 	1	 
6	 3	 1	 2	871 	1	 
6	 3	 1	 1	1081 	1	 
6	 1	 0	 1	786 	1	 
6	 2	 1	 2	608 	1	 
6	 3	 0	 2	886 	1	 
6	 1	 1	 2	780 	1	 
6	 1	 1	 2	906 	0	 
6	 3	 0	 1	784 	1	 
6	 2	 1	 1	702 	1	 
6	 2	 1	 1	888 	1	 
6	 1	 1	 1	586 	1	 
6	 1	 1	 2	1115 	1	 
6	 1	 1	 1	597 	1	 
6	 1	 1	 1	1479 	1	 
6	 1	 1	 2	1085 	1	 
6	 2	 0	 2	1214 	1	 
6	 1	 1	 1	524 	1	 
6	 3	 1	 1	1146 	1	 
6	 1	 1	 2	844 	1	 
6	 3	 0	 2	834 	1	 
6	 2	 0	 2	1592 	0	 
6	 3	 0	 1	1594 	1	 
6	 3	 1	 2	740 	1	 
6	 3	 1	 1	610 	1	 
6	 1	 1	 2	636 	1	 
6	 1	 1	 1	542 	1	 
6	 2	 1	 1	664 	1	 
6	 1	 0	 2	525 	1	 
6	 2	 0	 1	715 	1	 
6	 3	 1	 2	881 	1	 
6	 2	 0	 1	719 	1	 
6	 3	 1	 2	752 	1	 
6	 1	 1	 2	994 	1	 
6	 2	 1	 2	612 	1	 
6	 2	 1	 1	1397 	0	 
6	 3	 0	 1	1247 	1	 
6	 3	 1	 1	1313 	1	 
6	 1	 1	 1	631 	1	 
6	 2	 1	 2	672 	1	 
6	 3	 0	 2	662 	1	 
6	 1	 1	 1	700 	1	 
6	 3	 1	 1	1334 	1	 
6	 1	 0	 1	827 	1	 
6	 2	 1	 2	629 	1	 
6	 2	 1	 1	839 	1	 
6	 3	 1	 2	781 	1	 
