Block	Pair_type	Feedback_type	Side	RT	ACC
5	 3	 1	 2	376 	1	 
5	 2	 1	 1	378 	0	 
5	 1	 1	 2	376 	0	 
5	 1	 1	 2	302 	1	 
5	 2	 0	 1	600 	1	 
5	 3	 1	 1	426 	0	 
5	 2	 1	 1	700 	1	 
5	 2	 1	 2	306 	1	 
5	 1	 1	 1	348 	1	 
5	 2	 1	 1	473 	0	 
5	 2	 1	 2	584 	0	 
5	 3	 0	 2	318 	1	 
5	 1	 0	 2	343 	0	 
5	 2	 1	 2	445 	1	 
5	 2	 0	 2	435 	0	 
5	 3	 1	 1	357 	0	 
5	 2	 0	 2	367 	0	 
5	 2	 1	 1	433 	0	 
5	 2	 1	 1	394 	1	 
5	 1	 0	 1	340 	0	 
5	 2	 0	 1	651 	0	 
5	 3	 1	 2	392 	0	 
5	 3	 0	 2	339 	1	 
5	 2	 0	 2	396 	0	 
5	 3	 1	 1	374 	0	 
5	 1	 1	 2	329 	0	 
5	 1	 1	 1	598 	0	 
5	 1	 1	 1	360 	1	 
5	 2	 1	 1	302 	1	 
5	 1	 1	 1	315 	0	 
5	 3	 1	 1	345 	1	 
5	 3	 1	 2	395 	1	 
5	 1	 1	 2	337 	0	 
5	 3	 0	 1	430 	0	 
5	 3	 1	 1	368 	1	 
5	 3	 0	 2	354 	1	 
5	 2	 1	 1	548 	1	 
5	 3	 1	 2	329 	1	 
5	 1	 1	 2	367 	0	 
5	 3	 1	 2	381 	1	 
5	 1	 1	 2	395 	1	 
5	 3	 0	 1	336 	1	 
5	 3	 0	 1	322 	0	 
5	 1	 1	 1	368 	0	 
5	 2	 1	 2	378 	0	 
5	 3	 0	 2	411 	1	 
5	 1	 1	 2	373 	0	 
5	 1	 1	 1	324 	0	 
5	 1	 1	 1	438 	1	 
5	 1	 1	 1	420 	0	 
5	 1	 0	 2	613 	0	 
5	 2	 1	 2	307 	1	 
5	 1	 0	 1	369 	1	 
6	 2	 1	 2	271 	1	 
6	 3	 1	 2	248 	1	 
6	 3	 0	 1	430 	0	 
6	 2	 0	 2	300 	1	 
6	 2	 1	 2	358 	0	 
6	 1	 1	 2	288 	1	 
6	 3	 1	 1	334 	0	 
6	 3	 0	 2	360 	0	 
6	 2	 1	 1	313 	0	 
6	 3	 0	 2	439 	0	 
6	 3	 0	 1	381 	0	 
6	 3	 1	 1	510 	1	 
6	 1	 1	 2	432 	1	 
6	 3	 1	 2	342 	0	 
6	 3	 1	 1	404 	0	 
6	 1	 0	 2	350 	0	 
6	 3	 0	 2	360 	1	 
6	 3	 0	 1	450 	1	 
6	 3	 0	 2	339 	1	 
6	 2	 0	 2	341 	0	 
6	 3	 0	 1	324 	1	 
6	 3	 1	 1	298 	0	 
6	 2	 1	 1	340 	1	 
6	 2	 1	 2	318 	0	 
6	 2	 1	 2	344 	1	 
6	 3	 1	 1	274 	0	 
6	 3	 1	 2	296 	0	 
6	 1	 0	 2	290 	1	 
6	 2	 1	 1	308 	1	 
6	 1	 1	 2	442 	1	 
6	 2	 1	 2	372 	0	 
6	 2	 1	 1	510 	0	 
6	 1	 1	 2	404 	0	 
6	 1	 0	 1	354 	0	 
6	 2	 0	 1	267 	1	 
6	 3	 1	 1	317 	0	 
6	 2	 0	 1	291 	1	 
6	 1	 1	 1	237 	0	 
6	 1	 1	 1	523 	1	 
6	 1	 1	 1	429 	1	 
6	 3	 1	 2	351 	0	 
6	 1	 1	 1	473 	0	 
6	 1	 1	 1	311 	1	 
6	 2	 1	 1	437 	1	 
6	 1	 1	 2	383 	0	 
6	 2	 1	 1	384 	0	 
6	 1	 1	 2	314 	0	 
6	 1	 1	 1	328 	0	 
6	 1	 1	 1	322 	1	 
6	 2	 1	 2	496 	1	 
6	 2	 1	 1	545 	1	 
6	 2	 0	 1	435 	0	 
6	 3	 1	 2	397 	1	 
6	 1	 1	 2	479 	0	 
6	 1	 1	 2	384 	1	 
6	 1	 0	 1	314 	0	 
6	 2	 0	 2	416 	1	 
6	 1	 1	 1	465 	1	 
6	 2	 1	 2	367 	1	 
6	 3	 1	 2	293 	1	 
